%time SOC Ptotal Psensor1 Ppv Ipv
18790 0.708053458324 0.345 0.7 0.4 0.0914285714286
18800 0.707983308549 0.345 0.7 0.4 0.0914285714286
18810 0.70791315782 0.345 0.7 0.4 0.0914285714286
18820 0.707843006138 0.345 0.7 0.4 0.0914285714286
18830 0.707772853502 0.345 0.7 0.4 0.0914285714286
18840 0.707702699912 0.345 0.7 0.4 0.0914285714286
18850 0.707632545367 0.345 0.7 0.4 0.0914285714286
18860 0.707576421044 0 0.01 0.4 0.0914285714286
18870 0.707576421044 0 0.01 0.4 0.0914285714286
18880 0.707576421044 0 0.01 0.4 0.0914285714286
18890 0.707562389946 0.345 0.7 0.4 0.0914285714286
18900 0.70749223349 0.345 0.7 0.4 0.0914285714286
18910 0.707422076079 0.345 0.7 0.4 0.0914285714286
18920 0.707351917711 0.345 0.7 0.4 0.0914285714286
18930 0.707281758387 0.345 0.7 0.4 0.0914285714286
18940 0.707211598106 0.345 0.7 0.4 0.0914285714286
18950 0.707141436867 0.345 0.7 0.4 0.0914285714286
18960 0.707078290934 0 0.01 0.4 0.0914285714286
18970 0.707078290934 0 0.01 0.4 0.0914285714286
18980 0.707078290934 0 0.01 0.4 0.0914285714286
18990 0.70707127475 0.345 0.7 0.4 0.0914285714286
19000 0.707001111596 0.345 0.7 0.4 0.0914285714286
19010 0.706930947483 0.345 0.7 0.4 0.0914285714286
19020 0.706860782411 0.345 0.7 0.4 0.0914285714286
19030 0.706790616381 0.345 0.7 0.4 0.0914285714286
19040 0.70672044939 0.345 0.7 0.4 0.0914285714286
19050 0.70665028144 0.345 0.7 0.4 0.0914285714286
19060 0.706580112529 0 0.01 0.4 0.0914285714286
19070 0.706580112529 0 0.01 0.4 0.0914285714286
19080 0.706580112529 0 0.01 0.4 0.0914285714286
19090 0.706580112529 0.345 0.7 0.4 0.0914285714286
19100 0.706509942737 0.345 0.7 0.4 0.0914285714286
19110 0.706439771905 0.345 0.7 0.4 0.0914285714286
19120 0.706369600111 0.345 0.7 0.4 0.0914285714286
19130 0.706299427356 0.345 0.7 0.4 0.0914285714286
19140 0.706229253638 0.345 0.7 0.4 0.0914285714286
19150 0.706159078958 0.345 0.7 0.4 0.0914285714286
19160 0.706088903314 0 0.01 0.4 0.0914285714286
19170 0.706081885697 0 0.01 0.4 0.0914285714286
19180 0.706081885697 0 0.01 0.4 0.0914285714286
19190 0.706081885697 0.345 0.7 0.4 0.0914285714286
19200 0.706018726787 0.345 0.7 0.4 0.0914285714286
19210 0.705948549217 0.345 0.7 0.4 0.0914285714286
19220 0.705878370682 0.345 0.7 0.4 0.0914285714286
19230 0.705808191184 0.345 0.7 0.4 0.0914285714286
19240 0.70573801072 0.345 0.7 0.4 0.0914285714286
19250 0.705667829292 0.345 0.7 0.4 0.0914285714286
19260 0.705597646898 0.345 0.7 0.4 0.0914285714286
19270 0.705583610303 0 0.01 0.4 0.0914285714286
19280 0.705583610303 0 0.01 0.4 0.0914285714286
19290 0.705583610303 0 0.01 0.4 0.0914285714286
19300 0.705527463617 0.345 0.7 0.4 0.0914285714286
19310 0.70545727929 0.345 0.7 0.4 0.0914285714286
19320 0.705387093997 0.345 0.7 0.4 0.0914285714286
19330 0.705316907737 0.345 0.7 0.4 0.0914285714286
19340 0.70524672051 0.345 0.7 0.4 0.0914285714286
19350 0.705176532315 0.345 0.7 0.4 0.0914285714286
19360 0.705106343151 0.345 0.7 0.4 0.0914285714286
19370 0.705085286213 0 0.01 0.4 0.0914285714286
19380 0.705085286213 0 0.01 0.4 0.0914285714286
19390 0.705085286213 0 0.01 0.4 0.0914285714286
19400 0.705036153098 0.345 0.7 0.4 0.0914285714286
19410 0.704965961997 0.345 0.7 0.4 0.0914285714286
19420 0.704895769927 0.345 0.7 0.4 0.0914285714286
19430 0.704825576887 0.345 0.7 0.4 0.0914285714286
19440 0.704755382878 0.345 0.7 0.4 0.0914285714286
19450 0.704685187897 0.345 0.7 0.4 0.0914285714286
19460 0.704614991946 0.345 0.7 0.4 0.0914285714286
19470 0.704586913294 0 0.01 0.4 0.0914285714286
19480 0.704586913294 0 0.01 0.4 0.0914285714286
19490 0.704586913294 0 0.01 0.4 0.0914285714286
19500 0.704544795103 0.345 0.7 0.4 0.0914285714286
19510 0.704474597209 0.345 0.7 0.4 0.0914285714286
19520 0.704404398343 0.345 0.7 0.4 0.0914285714286
19530 0.704334198505 0.345 0.7 0.4 0.0914285714286
19540 0.704263997694 0.345 0.7 0.4 0.0914285714286
19550 0.70419379591 0.345 0.7 0.4 0.0914285714286
19560 0.704123593153 0.345 0.7 0.4 0.0914285714286
19570 0.704088491409 0 0.01 0.4 0.0914285714286
19580 0.704088491409 0 0.01 0.4 0.0914285714286
19590 0.704088491409 0 0.01 0.4 0.0914285714286
19600 0.704053389501 0.345 0.7 0.4 0.0914285714286
19610 0.703983184795 0.345 0.7 0.4 0.0914285714286
19620 0.703912979115 0.345 0.7 0.4 0.0914285714286
19630 0.70384277246 0.345 0.7 0.4 0.0914285714286
19640 0.70377256483 0.345 0.7 0.4 0.0914285714286
19650 0.703702356224 0.345 0.7 0.4 0.0914285714286
19660 0.703632146642 0.345 0.7 0.4 0.0914285714286
19670 0.703590020424 0 0.01 0.4 0.0914285714286
19680 0.703590020424 0 0.01 0.4 0.0914285714286
19690 0.703590020424 0 0.01 0.4 0.0914285714286
19700 0.703561936162 0.345 0.7 0.4 0.0914285714286
19710 0.703491724627 0.345 0.7 0.4 0.0914285714286
19720 0.703421512114 0.345 0.7 0.4 0.0914285714286
19730 0.703351298624 0.345 0.7 0.4 0.0914285714286
19740 0.703281084156 0.345 0.7 0.4 0.0914285714286
19750 0.703210868709 0.345 0.7 0.4 0.0914285714286
19760 0.703140652283 0.345 0.7 0.4 0.0914285714286
19770 0.703091500203 0 0.01 0.4 0.0914285714286
19780 0.703091500203 0 0.01 0.4 0.0914285714286
19790 0.703091500203 0 0.01 0.4 0.0914285714286
19800 0.703070434958 0.345 0.7 0.4 0.0914285714286
19810 0.703000216574 0.345 0.7 0.4 0.0914285714286
19820 0.70292999721 0.345 0.7 0.4 0.0914285714286
19830 0.702859776866 0.345 0.7 0.4 0.0914285714286
19840 0.702789555541 0.345 0.7 0.4 0.0914285714286
19850 0.702719333235 0.345 0.7 0.4 0.0914285714286
19860 0.702649109947 0.345 0.7 0.4 0.0914285714286
19870 0.70259293061 0 0.01 0.4 0.0914285714286
19880 0.70259293061 0 0.01 0.4 0.0914285714286
19890 0.70259293061 0 0.01 0.4 0.0914285714286
19900 0.702578885757 0.345 0.7 0.4 0.0914285714286
19910 0.702508660506 0.345 0.7 0.4 0.0914285714286
19920 0.702438434272 0.345 0.7 0.4 0.0914285714286
19930 0.702368207055 0.345 0.7 0.4 0.0914285714286
19940 0.702297978854 0.345 0.7 0.4 0.0914285714286
19950 0.70222774967 0.345 0.7 0.4 0.0914285714286
19960 0.702157519502 0.345 0.7 0.4 0.0914285714286
19970 0.702094311509 0 0.01 0.4 0.0914285714286
19980 0.702094311509 0 0.01 0.4 0.0914285714286
19990 0.702094311509 0 0.01 0.4 0.0914285714286
20000 0.702087288429 0.345 0.7 0.4 0.0914285714286
20010 0.702017056291 0.345 0.7 0.4 0.0914285714286
20020 0.701946823169 0.345 0.7 0.4 0.0914285714286
20030 0.70187658906 0.345 0.7 0.4 0.0914285714286
20040 0.701806353966 0.345 0.7 0.4 0.0914285714286
20050 0.701736117885 0.345 0.7 0.4 0.0914285714286
20060 0.701665880818 0.345 0.7 0.4 0.0914285714286
20070 0.701595642763 0 0.01 0.4 0.0914285714286
20080 0.701595642763 0 0.01 0.4 0.0914285714286
20090 0.701595642763 0 0.01 0.4 0.0914285714286
20100 0.701595642763 0.345 0.7 0.4 0.0914285714286
20110 0.7015254038 0.345 0.7 0.4 0.0914285714286
20120 0.70145516377 0.345 0.7 0.4 0.0914285714286
20130 0.701384922752 0.345 0.7 0.4 0.0914285714286
20140 0.701314680744 0.345 0.7 0.4 0.0914285714286
20150 0.701244437748 0.345 0.7 0.4 0.0914285714286
20160 0.701174193762 0.345 0.7 0.4 0.0914285714286
20170 0.701103948787 0 0.01 0.4 0.0914285714286
20180 0.701096924235 0 0.01 0.4 0.0914285714286
