%time SOC Ptotal Psensor1 Ppv Ipv
580 0.795373406957 0 0.1 0.461538461538 0.131868131868
590 0.795293873195 0 0.1 0.461538461538 0.131868131868
600 0.795214347387 0 2 0.769230769231 0.131868131868
610 0.79513482953 0 2 0.769230769231 0.21978021978
620 0.795055319625 0 2 0.769230769231 0.21978021978
630 0.794975817671 0 2 0.769230769231 0.21978021978
640 0.794896323666 0 2 0.769230769231 0.21978021978
650 0.794816837611 0 0.1 0.769230769231 0.21978021978
660 0.794737359504 0 0.1 0.769230769231 0.21978021978
670 0.794657889344 0 0.1 0.769230769231 0.21978021978
680 0.794578427131 0 0.1 0.769230769231 0.21978021978
690 0.794498972864 0 0.1 0.769230769231 0.21978021978
700 0.794419526542 0 2 0.307692307692 0.21978021978
710 0.794340088164 0 2 0.307692307692 0.0879120879121
720 0.79426065773 0 2 0.307692307692 0.0879120879121
730 0.794181235238 0 2 0.307692307692 0.0879120879121
740 0.794101820688 0 2 0.307692307692 0.0879120879121
750 0.794022414079 0 0.1 0.307692307692 0.0879120879121
760 0.793943015411 0 0.1 0.307692307692 0.0879120879121
770 0.793863624682 0 0.1 0.307692307692 0.0879120879121
780 0.793784241892 0 0.1 0.307692307692 0.0879120879121
790 0.79370486704 0 0.1 0.307692307692 0.0879120879121
800 0.793625500124 0 2 0.615384615385 0.0879120879121
810 0.793546141146 0 2 0.615384615385 0.175824175824
820 0.793466790102 0 2 0.615384615385 0.175824175824
830 0.793387446994 0 2 0.615384615385 0.175824175824
840 0.793308111819 0 2 0.615384615385 0.175824175824
850 0.793228784578 0 0.1 0.615384615385 0.175824175824
860 0.793149465269 0 0.1 0.615384615385 0.175824175824
870 0.793070153891 0 0.1 0.615384615385 0.175824175824
880 0.792990850445 0 0.1 0.615384615385 0.175824175824
890 0.792911554928 0 0.1 0.615384615385 0.175824175824
900 0.792832267341 0 2 0.461538461538 0.175824175824
910 0.792752987682 0 2 0.461538461538 0.131868131868
920 0.79267371595 0 2 0.461538461538 0.131868131868
930 0.792594452145 0 2 0.461538461538 0.131868131868
940 0.792515196267 0 2 0.461538461538 0.131868131868
950 0.792435948313 0 0.1 0.461538461538 0.131868131868
960 0.792356708284 0 0.1 0.461538461538 0.131868131868
970 0.792277476179 0 0.1 0.461538461538 0.131868131868
980 0.792198251997 0 0.1 0.461538461538 0.131868131868
990 0.792119035736 0 0.1 0.461538461538 0.131868131868
1000 0.792039827397 0 2 0.923076923077 0.131868131868
1010 0.791960626978 0 2 0.923076923077 0.263736263736
1020 0.791881434479 0 2 0.923076923077 0.263736263736
1030 0.791802249899 0 2 0.923076923077 0.263736263736
1040 0.791723073237 0 2 0.923076923077 0.263736263736
1050 0.791643904493 0 0.1 0.923076923077 0.263736263736
1060 0.791564743665 0 0.1 0.923076923077 0.263736263736
1070 0.791485590752 0 0.1 0.923076923077 0.263736263736
1080 0.791406445755 0 0.1 0.923076923077 0.263736263736
1090 0.791327308671 0 0.1 0.923076923077 0.263736263736
1100 0.791248179501 0 2 1.23076923077 0.263736263736
1110 0.791169058244 0 2 1.23076923077 0.351648351648
1120 0.791089944898 0 2 1.23076923077 0.351648351648
1130 0.791010839464 0 2 1.23076923077 0.351648351648
1140 0.790931741939 0 2 1.23076923077 0.351648351648
1150 0.790852652324 0 0.1 1.23076923077 0.351648351648
1160 0.790773570618 0 0.1 1.23076923077 0.351648351648
1170 0.790694496819 0 0.1 1.23076923077 0.351648351648
1180 0.790615430927 0 0.1 1.23076923077 0.351648351648
1190 0.790536372942 0 0.1 1.23076923077 0.351648351648
1200 0.790457322862 0 2 0.153846153846 0.351648351648
1210 0.790378280687 0 2 0.153846153846 0.043956043956
1220 0.790299246415 0 2 0.153846153846 0.043956043956
1230 0.790220220047 0 2 0.153846153846 0.043956043956
1240 0.790141201581 0 2 0.153846153846 0.043956043956
1250 0.790062191016 0 0.1 0.153846153846 0.043956043956
1260 0.789983188352 0 0.1 0.153846153846 0.043956043956
1270 0.789904193588 0 0.1 0.153846153846 0.043956043956
1280 0.789825206723 0 0.1 0.153846153846 0.043956043956
1290 0.789746227757 0 0.1 0.153846153846 0.043956043956
1300 0.789667256688 0 2 0 0.043956043956
1310 0.789588293515 0 2 0 0
1320 0.789509338239 0 2 0 0
1330 0.789430390858 0 2 0 0
1340 0.789351451371 0 2 0 0
1350 0.789272519778 0 0.1 0 0
1360 0.789193596078 0 0.1 0 0
1370 0.789114680269 0 0.1 0 0
1380 0.789035772352 0 0.1 0 0
1390 0.788956872326 0 0.1 0 0
1400 0.788877980189 0 2 0.307692307692 0
1410 0.78879909594 0 2 0.307692307692 0.0879120879121
1420 0.78872021958 0 2 0.307692307692 0.0879120879121
1430 0.788641351107 0 2 0.307692307692 0.0879120879121
1440 0.788562490521 0 2 0.307692307692 0.0879120879121
1450 0.788483637821 0 0.1 0.307692307692 0.0879120879121
1460 0.788404793005 0 0.1 0.307692307692 0.0879120879121
1470 0.788325956073 0 0.1 0.307692307692 0.0879120879121
1480 0.788247127025 0 0.1 0.307692307692 0.0879120879121
1490 0.788168305859 0 0.1 0.307692307692 0.0879120879121
1500 0.788089492575 0 2 0.769230769231 0.0879120879121
1510 0.788010687172 0 2 0.769230769231 0.21978021978
1520 0.78793188965 0 2 0.769230769231 0.21978021978
1530 0.787853100006 0 2 0.769230769231 0.21978021978
1540 0.787774318242 0 2 0.769230769231 0.21978021978
1550 0.787695544355 0 0.1 0.769230769231 0.21978021978
1560 0.787616778345 0 0.1 0.769230769231 0.21978021978
1570 0.787538020211 0 0.1 0.769230769231 0.21978021978
1580 0.787459269953 0 0.1 0.769230769231 0.21978021978
1590 0.787380527569 0 0.1 0.769230769231 0.21978021978
1600 0.78730179306 0 2 1.07692307692 0.21978021978
1610 0.787223066423 0 2 1.07692307692 0.307692307692
1620 0.787144347659 0 2 1.07692307692 0.307692307692
1630 0.787065636766 0 2 1.07692307692 0.307692307692
1640 0.786986933744 0 2 1.07692307692 0.307692307692
1650 0.786908238592 0 0.1 1.07692307692 0.307692307692
1660 0.786829551309 0 0.1 1.07692307692 0.307692307692
1670 0.786750871895 0 0.1 1.07692307692 0.307692307692
1680 0.786672200348 0 0.1 1.07692307692 0.307692307692
1690 0.786593536668 0 0.1 1.07692307692 0.307692307692
1700 0.786514880854 0 2 1.38461538462 0.307692307692
1710 0.786436232905 0 2 1.38461538462 0.395604395604
1720 0.78635759282 0 2 1.38461538462 0.395604395604
1730 0.7862789606 0 2 1.38461538462 0.395604395604
1740 0.786200336242 0 2 1.38461538462 0.395604395604
1750 0.786121719746 0 0.1 1.38461538462 0.395604395604
1760 0.786043111111 0 0.1 1.38461538462 0.395604395604
1770 0.785964510337 0 0.1 1.38461538462 0.395604395604
1780 0.785885917423 0 0.1 1.38461538462 0.395604395604
1790 0.785807332368 0 0.1 1.38461538462 0.395604395604
1800 0.785728755171 0 2 0.615384615385 0.395604395604
1810 0.785650185831 0 2 0.615384615385 0.175824175824
1820 0.785571624348 0 2 0.615384615385 0.175824175824
1830 0.78549307072 0 2 0.615384615385 0.175824175824
1840 0.785414524948 0 2 0.615384615385 0.175824175824
1850 0.785335987029 0 0.1 0.615384615385 0.175824175824
1860 0.785257456965 0 0.1 0.615384615385 0.175824175824
1870 0.785178934753 0 0.1 0.615384615385 0.175824175824
1880 0.785100420392 0 0.1 0.615384615385 0.175824175824
1890 0.785021913883 0 0.1 0.615384615385 0.175824175824
1900 0.784943415224 0 2 0.461538461538 0.175824175824
1910 0.784864924415 0 2 0.461538461538 0.131868131868
1920 0.784786441454 0 2 0.461538461538 0.131868131868
1930 0.784707966341 0 2 0.461538461538 0.131868131868
1940 0.784629499076 0 2 0.461538461538 0.131868131868
1950 0.784551039657 0 0.1 0.461538461538 0.131868131868
1960 0.784472588083 0 0.1 0.461538461538 0.131868131868
1970 0.784394144354 0 0.1 0.461538461538 0.131868131868
1980 0.78431570847 0 0.1 0.461538461538 0.131868131868
1990 0.784237280428 0 0.1 0.461538461538 0.131868131868
2000 0.784158860229 0 2 0.769230769231 0.131868131868
2010 0.784080447872 0 2 0.769230769231 0.21978021978
2020 0.784002043355 0 2 0.769230769231 0.21978021978
2030 0.783923646679 0 2 0.769230769231 0.21978021978
2040 0.783845257842 0 2 0.769230769231 0.21978021978
2050 0.783766876843 0 0.1 0.769230769231 0.21978021978
2060 0.783688503682 0 0.1 0.769230769231 0.21978021978
2070 0.783610138358 0 0.1 0.769230769231 0.21978021978
2080 0.783531780871 0 0.1 0.769230769231 0.21978021978
2090 0.783453431218 0 0.1 0.769230769231 0.21978021978
2100 0.783375089401 0 2 0.307692307692 0.21978021978
2110 0.783296755417 0 2 0.307692307692 0.0879120879121
2120 0.783218429266 0 2 0.307692307692 0.0879120879121
2130 0.783140110948 0 2 0.307692307692 0.0879120879121
2140 0.78306180046 0 2 0.307692307692 0.0879120879121
2150 0.782983497804 0 0.1 0.307692307692 0.0879120879121
2160 0.782905202978 0 0.1 0.307692307692 0.0879120879121
2170 0.78282691598 0 0.1 0.307692307692 0.0879120879121
2180 0.782748636811 0 0.1 0.307692307692 0.0879120879121
2190 0.78267036547 0 0.1 0.307692307692 0.0879120879121
2200 0.782592101955 0 2 0.615384615385 0.0879120879121
2210 0.782513846267 0 2 0.615384615385 0.175824175824
2220 0.782435598403 0 2 0.615384615385 0.175824175824
2230 0.782357358364 0 2 0.615384615385 0.175824175824
2240 0.782279126149 0 2 0.615384615385 0.175824175824
2250 0.782200901757 0 0.1 0.615384615385 0.175824175824
2260 0.782122685186 0 0.1 0.615384615385 0.175824175824
2270 0.782044476437 0 0.1 0.615384615385 0.175824175824
2280 0.781966275509 0 0.1 0.615384615385 0.175824175824
2290 0.7818880824 0 0.1 0.615384615385 0.175824175824
2300 0.78180989711 0 2 0.461538461538 0.175824175824
2310 0.781731719638 0 2 0.461538461538 0.131868131868
2320 0.781653549984 0 2 0.461538461538 0.131868131868
2330 0.781575388146 0 2 0.461538461538 0.131868131868
2340 0.781497234125 0 2 0.461538461538 0.131868131868
2350 0.781419087918 0 0.1 0.461538461538 0.131868131868
2360 0.781340949525 0 0.1 0.461538461538 0.131868131868
2370 0.781262818946 0 0.1 0.461538461538 0.131868131868
2380 0.78118469618 0 0.1 0.461538461538 0.131868131868
2390 0.781106581226 0 0.1 0.461538461538 0.131868131868
2400 0.781028474082 0 2 0.923076923077 0.131868131868
2410 0.780950374749 0 2 0.923076923077 0.263736263736
2420 0.780872283226 0 2 0.923076923077 0.263736263736
2430 0.780794199512 0 2 0.923076923077 0.263736263736
2440 0.780716123605 0 2 0.923076923077 0.263736263736
2450 0.780638055506 0 0.1 0.923076923077 0.263736263736
2460 0.780559995213 0 0.1 0.923076923077 0.263736263736
2470 0.780481942726 0 0.1 0.923076923077 0.263736263736
2480 0.780403898044 0 0.1 0.923076923077 0.263736263736
2490 0.780325861166 0 0.1 0.923076923077 0.263736263736
2500 0.780247832091 0 2 1.23076923077 0.263736263736
2510 0.780169810819 0 2 1.23076923077 0.351648351648
2520 0.780091797349 0 2 1.23076923077 0.351648351648
2530 0.780013791679 0 2 1.23076923077 0.351648351648
2540 0.77993579381 0 2 1.23076923077 0.351648351648
2550 0.77985780374 0 0.1 1.23076923077 0.351648351648
2560 0.779779821469 0 0.1 1.23076923077 0.351648351648
2570 0.779701846996 0 0.1 1.23076923077 0.351648351648
2580 0.77962388032 0 0.1 1.23076923077 0.351648351648
2590 0.77954592144 0 0.1 1.23076923077 0.351648351648
2600 0.779467970356 0 2 0.153846153846 0.351648351648
2610 0.779390027066 0 2 0.153846153846 0.043956043956
2620 0.779312091571 0 2 0.153846153846 0.043956043956
2630 0.779234163868 0 2 0.153846153846 0.043956043956
2640 0.779156243958 0 2 0.153846153846 0.043956043956
2650 0.77907833184 0 0.1 0.153846153846 0.043956043956
2660 0.779000427513 0 0.1 0.153846153846 0.043956043956
2670 0.778922530975 0 0.1 0.153846153846 0.043956043956
2680 0.778844642227 0 0.1 0.153846153846 0.043956043956
2690 0.778766761268 0 0.1 0.153846153846 0.043956043956
2700 0.778688888096 0 2 0 0.043956043956
2710 0.778611022711 0 2 0 0
2720 0.778533165112 0 2 0 0
2730 0.778455315299 0 2 0 0
2740 0.778377473271 0 2 0 0
2750 0.778299639026 0 0.1 0 0
2760 0.778221812564 0 0.1 0 0
2770 0.778143993885 0 0.1 0 0
2780 0.778066182987 0 0.1 0 0
2790 0.77798837987 0 0.1 0 0
2800 0.777910584533 0 2 0.307692307692 0
2810 0.777832796975 0 2 0.307692307692 0.0879120879121
2820 0.777755017195 0 2 0.307692307692 0.0879120879121
2830 0.777677245193 0 2 0.307692307692 0.0879120879121
2840 0.777599480968 0 2 0.307692307692 0.0879120879121
2850 0.777521724519 0 0.1 0.307692307692 0.0879120879121
2860 0.777443975846 0 0.1 0.307692307692 0.0879120879121
2870 0.777366234947 0 0.1 0.307692307692 0.0879120879121
2880 0.777288501821 0 0.1 0.307692307692 0.0879120879121
2890 0.777210776469 0 0.1 0.307692307692 0.0879120879121
2900 0.777133058888 0 2 0.769230769231 0.0879120879121
2910 0.777055349079 0 2 0.769230769231 0.21978021978
2920 0.776977647041 0 2 0.769230769231 0.21978021978
2930 0.776899952773 0 2 0.769230769231 0.21978021978
2940 0.776822266273 0 2 0.769230769231 0.21978021978
2950 0.776744587542 0 0.1 0.769230769231 0.21978021978
2960 0.776666916579 0 0.1 0.769230769231 0.21978021978
2970 0.776589253382 0 0.1 0.769230769231 0.21978021978
2980 0.776511597951 0 0.1 0.769230769231 0.21978021978
2990 0.776433950286 0 0.1 0.769230769231 0.21978021978
3000 0.776356310385 0 2 1.07692307692 0.21978021978
3010 0.776278678247 0 2 1.07692307692 0.307692307692
3020 0.776201053872 0 2 1.07692307692 0.307692307692
3030 0.77612343726 0 2 1.07692307692 0.307692307692
3040 0.776045828409 0 2 1.07692307692 0.307692307692
3050 0.775968227318 0 0.1 1.07692307692 0.307692307692
3060 0.775890633987 0 0.1 1.07692307692 0.307692307692
3070 0.775813048415 0 0.1 1.07692307692 0.307692307692
3080 0.775735470601 0 0.1 1.07692307692 0.307692307692
3090 0.775657900545 0 0.1 1.07692307692 0.307692307692
3100 0.775580338245 0 2 1.38461538462 0.307692307692
3110 0.775502783701 0 2 1.38461538462 0.395604395604
3120 0.775425236913 0 2 1.38461538462 0.395604395604
3130 0.775347697878 0 2 1.38461538462 0.395604395604
3140 0.775270166597 0 2 1.38461538462 0.395604395604
3150 0.775192643069 0 0.1 1.38461538462 0.395604395604
3160 0.775115127293 0 0.1 1.38461538462 0.395604395604
3170 0.775037619269 0 0.1 1.38461538462 0.395604395604
3180 0.774960118994 0 0.1 1.38461538462 0.395604395604
3190 0.77488262647 0 0.1 1.38461538462 0.395604395604
3200 0.774805141694 0 2 0.615384615385 0.395604395604
3210 0.774727664666 0 2 0.615384615385 0.175824175824
3220 0.774650195386 0 2 0.615384615385 0.175824175824
3230 0.774572733852 0 2 0.615384615385 0.175824175824
3240 0.774495280064 0 2 0.615384615385 0.175824175824
3250 0.774417834021 0 0.1 0.615384615385 0.175824175824
3260 0.774340395723 0 0.1 0.615384615385 0.175824175824
3270 0.774262965168 0 0.1 0.615384615385 0.175824175824
3280 0.774185542355 0 0.1 0.615384615385 0.175824175824
3290 0.774108127285 0 0.1 0.615384615385 0.175824175824
3300 0.774030719955 0 2 0.461538461538 0.175824175824
3310 0.773953320366 0 2 0.461538461538 0.131868131868
3320 0.773875928517 0 2 0.461538461538 0.131868131868
3330 0.773798544407 0 2 0.461538461538 0.131868131868
3340 0.773721168034 0 2 0.461538461538 0.131868131868
3350 0.773643799399 0 0.1 0.461538461538 0.131868131868
3360 0.7735664385 0 0.1 0.461538461538 0.131868131868
3370 0.773489085337 0 0.1 0.461538461538 0.131868131868
3380 0.77341173991 0 0.1 0.461538461538 0.131868131868
3390 0.773334402216 0 0.1 0.461538461538 0.131868131868
3400 0.773257072256 0 2 0.769230769231 0.131868131868
3410 0.773179750028 0 2 0.769230769231 0.21978021978
3420 0.773102435532 0 2 0.769230769231 0.21978021978
3430 0.773025128767 0 2 0.769230769231 0.21978021978
3440 0.772947829733 0 2 0.769230769231 0.21978021978
3450 0.772870538428 0 0.1 0.769230769231 0.21978021978
3460 0.772793254852 0 0.1 0.769230769231 0.21978021978
3470 0.772715979004 0 0.1 0.769230769231 0.21978021978
3480 0.772638710883 0 0.1 0.769230769231 0.21978021978
3490 0.772561450489 0 0.1 0.769230769231 0.21978021978
3500 0.772484197821 0 2 0.307692307692 0.21978021978
3510 0.772406952877 0 2 0.307692307692 0.0879120879121
3520 0.772329715657 0 2 0.307692307692 0.0879120879121
3530 0.772252486161 0 2 0.307692307692 0.0879120879121
3540 0.772175264388 0 2 0.307692307692 0.0879120879121
3550 0.772098050336 0 0.1 0.307692307692 0.0879120879121
3560 0.772020844005 0 0.1 0.307692307692 0.0879120879121
3570 0.771943645395 0 0.1 0.307692307692 0.0879120879121
3580 0.771866454504 0 0.1 0.307692307692 0.0879120879121
3590 0.771789271332 0 0.1 0.307692307692 0.0879120879121
3600 0.771712095878 0 2 0.615384615385 0.0879120879121
3610 0.771634928141 0 2 0.615384615385 0.175824175824
3620 0.77155776812 0 2 0.615384615385 0.175824175824
3630 0.771480615815 0 2 0.615384615385 0.175824175824
3640 0.771403471225 0 2 0.615384615385 0.175824175824
3650 0.771326334349 0 0.1 0.615384615385 0.175824175824
3660 0.771249205187 0 0.1 0.615384615385 0.175824175824
3670 0.771172083737 0 0.1 0.615384615385 0.175824175824
3680 0.771094969998 0 0.1 0.615384615385 0.175824175824
3690 0.771017863971 0 0.1 0.615384615385 0.175824175824
3700 0.770940765654 0 2 0.461538461538 0.175824175824
3710 0.770863675047 0 2 0.461538461538 0.131868131868
3720 0.770786592148 0 2 0.461538461538 0.131868131868
3730 0.770709516957 0 2 0.461538461538 0.131868131868
3740 0.770632449474 0 2 0.461538461538 0.131868131868
3750 0.770555389697 0 0.1 0.461538461538 0.131868131868
3760 0.770478337625 0 0.1 0.461538461538 0.131868131868
3770 0.770401293258 0 0.1 0.461538461538 0.131868131868
3780 0.770324256596 0 0.1 0.461538461538 0.131868131868
3790 0.770247227637 0 0.1 0.461538461538 0.131868131868
3800 0.77017020638 0 2 0.923076923077 0.131868131868
3810 0.770093192825 0 2 0.923076923077 0.263736263736
3820 0.770016186971 0 2 0.923076923077 0.263736263736
3830 0.769939188817 0 2 0.923076923077 0.263736263736
3840 0.769862198363 0 2 0.923076923077 0.263736263736
3850 0.769785215607 0 0.1 0.923076923077 0.263736263736
3860 0.76970824055 0 0.1 0.923076923077 0.263736263736
3870 0.769631273189 0 0.1 0.923076923077 0.263736263736
3880 0.769554313525 0 0.1 0.923076923077 0.263736263736
3890 0.769477361557 0 0.1 0.923076923077 0.263736263736
3900 0.769400417283 0 2 1.23076923077 0.263736263736
3910 0.769323480704 0 2 1.23076923077 0.351648351648
3920 0.769246551817 0 2 1.23076923077 0.351648351648
3930 0.769169630624 0 2 1.23076923077 0.351648351648
3940 0.769092717122 0 2 1.23076923077 0.351648351648
3950 0.769015811311 0 0.1 1.23076923077 0.351648351648
3960 0.76893891319 0 0.1 1.23076923077 0.351648351648
3970 0.768862022759 0 0.1 1.23076923077 0.351648351648
3980 0.768785140017 0 0.1 1.23076923077 0.351648351648
3990 0.768708264962 0 0.1 1.23076923077 0.351648351648
4000 0.768631397595 0 2 0.153846153846 0.351648351648
4010 0.768554537914 0 2 0.153846153846 0.043956043956
4020 0.768477685918 0 2 0.153846153846 0.043956043956
4030 0.768400841608 0 2 0.153846153846 0.043956043956
4040 0.768324004981 0 2 0.153846153846 0.043956043956
4050 0.768247176038 0 0.1 0.153846153846 0.043956043956
4060 0.768170354778 0 0.1 0.153846153846 0.043956043956
4070 0.768093541199 0 0.1 0.153846153846 0.043956043956
4080 0.768016735301 0 0.1 0.153846153846 0.043956043956
4090 0.767939937083 0 0.1 0.153846153846 0.043956043956
4100 0.767863146545 0 2 0 0.043956043956
4110 0.767786363686 0 2 0 0
4120 0.767709588505 0 2 0 0
4130 0.767632821 0 2 0 0
4140 0.767556061172 0 2 0 0
4150 0.76747930902 0 0.1 0 0
4160 0.767402564543 0 0.1 0 0
4170 0.76732582774 0 0.1 0 0
4180 0.76724909861 0 0.1 0 0
4190 0.767172377152 0 0.1 0 0
4200 0.767095663367 0 2 0.307692307692 0
4210 0.767018957252 0 2 0.307692307692 0.0879120879121
4220 0.766942258808 0 2 0.307692307692 0.0879120879121
4230 0.766865568033 0 2 0.307692307692 0.0879120879121
4240 0.766788884927 0 2 0.307692307692 0.0879120879121
4250 0.766712209489 0 0.1 0.307692307692 0.0879120879121
4260 0.766635541719 0 0.1 0.307692307692 0.0879120879121
4270 0.766558881614 0 0.1 0.307692307692 0.0879120879121
4280 0.766482229175 0 0.1 0.307692307692 0.0879120879121
4290 0.766405584402 0 0.1 0.307692307692 0.0879120879121
4300 0.766328947292 0 2 0.769230769231 0.0879120879121
4310 0.766252317846 0 2 0.769230769231 0.21978021978
4320 0.766175696062 0 2 0.769230769231 0.21978021978
4330 0.76609908194 0 2 0.769230769231 0.21978021978
4340 0.766022475479 0 2 0.769230769231 0.21978021978
4350 0.765945876679 0 0.1 0.769230769231 0.21978021978
4360 0.765869285538 0 0.1 0.769230769231 0.21978021978
4370 0.765792702055 0 0.1 0.769230769231 0.21978021978
4380 0.765716126231 0 0.1 0.769230769231 0.21978021978
4390 0.765639558064 0 0.1 0.769230769231 0.21978021978
4400 0.765562997554 0 2 1.07692307692 0.21978021978
4410 0.765486444699 0 2 1.07692307692 0.307692307692
4420 0.765409899499 0 2 1.07692307692 0.307692307692
4430 0.765333361953 0 2 1.07692307692 0.307692307692
4440 0.765256832061 0 2 1.07692307692 0.307692307692
4450 0.765180309821 0 0.1 1.07692307692 0.307692307692
4460 0.765103795234 0 0.1 1.07692307692 0.307692307692
4470 0.765027288297 0 0.1 1.07692307692 0.307692307692
4480 0.764950789011 0 0.1 1.07692307692 0.307692307692
4490 0.764874297374 0 0.1 1.07692307692 0.307692307692
4500 0.764797813386 0 2 1.38461538462 0.307692307692
4510 0.764721337046 0 2 1.38461538462 0.395604395604
4520 0.764644868354 0 2 1.38461538462 0.395604395604
4530 0.764568407308 0 2 1.38461538462 0.395604395604
4540 0.764491953907 0 2 1.38461538462 0.395604395604
4550 0.764415508152 0 0.1 1.38461538462 0.395604395604
4560 0.764339070041 0 0.1 1.38461538462 0.395604395604
4570 0.764262639573 0 0.1 1.38461538462 0.395604395604
4580 0.764186216749 0 0.1 1.38461538462 0.395604395604
4590 0.764109801566 0 0.1 1.38461538462 0.395604395604
4600 0.764033394024 0 2 0.615384615385 0.395604395604
4610 0.763956994123 0 2 0.615384615385 0.175824175824
4620 0.763880601861 0 2 0.615384615385 0.175824175824
4630 0.763804217238 0 2 0.615384615385 0.175824175824
4640 0.763727840253 0 2 0.615384615385 0.175824175824
4650 0.763651470906 0 0.1 0.615384615385 0.175824175824
4660 0.763575109195 0 0.1 0.615384615385 0.175824175824
4670 0.76349875512 0 0.1 0.615384615385 0.175824175824
4680 0.76342240868 0 0.1 0.615384615385 0.175824175824
4690 0.763346069875 0 0.1 0.615384615385 0.175824175824
4700 0.763269738703 0 2 0.461538461538 0.175824175824
4710 0.763193415164 0 2 0.461538461538 0.131868131868
4720 0.763117099256 0 2 0.461538461538 0.131868131868
4730 0.76304079098 0 2 0.461538461538 0.131868131868
4740 0.762964490335 0 2 0.461538461538 0.131868131868
4750 0.762888197319 0 0.1 0.461538461538 0.131868131868
4760 0.762811911932 0 0.1 0.461538461538 0.131868131868
4770 0.762735634174 0 0.1 0.461538461538 0.131868131868
4780 0.762659364042 0 0.1 0.461538461538 0.131868131868
4790 0.762583101538 0 0.1 0.461538461538 0.131868131868
4800 0.762506846659 0 2 0.769230769231 0.131868131868
4810 0.762430599406 0 2 0.769230769231 0.21978021978
4820 0.762354359777 0 2 0.769230769231 0.21978021978
4830 0.762278127771 0 2 0.769230769231 0.21978021978
4840 0.762201903389 0 2 0.769230769231 0.21978021978
4850 0.762125686628 0 0.1 0.769230769231 0.21978021978
4860 0.762049477489 0 0.1 0.769230769231 0.21978021978
4870 0.76197327597 0 0.1 0.769230769231 0.21978021978
4880 0.761897082071 0 0.1 0.769230769231 0.21978021978
4890 0.761820895792 0 0.1 0.769230769231 0.21978021978
4900 0.76174471713 0 2 0.307692307692 0.21978021978
4910 0.761668546086 0 2 0.307692307692 0.0879120879121
